,seniorcitizen,tenure,monthlycharges,totalcharges,gender_Male,partner_Yes,dependents_Yes,phoneservice_Yes,onlinesecurity_No internet service,onlinesecurity_Yes,onlinebackup_No internet service,onlinebackup_Yes,deviceprotection_No internet service,deviceprotection_Yes,techsupport_No internet service,techsupport_Yes,streamingtv_No internet service,streamingtv_Yes,streamingmovies_No internet service,streamingmovies_Yes,contract_One year,contract_Two year,churn
127,0,1.6137012404433893,-1.3697093380558512,-0.245202541166164,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,No
128,0,-1.2774445836787656,-1.4960059100684764,-0.9970664710682277,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,No
129,1,1.5729808767233588,-0.2762469119465419,0.7524885109876478,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,No
130,0,-0.7888002190384014,0.7042133181514708,-0.4694558186976855,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No
131,0,-0.3001558543980371,-0.2047896409393986,-0.3428363210554532,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Yes
132,0,1.4100994218432374,-0.4723389579661445,0.4325205992628083,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,No
133,0,-1.2774445836787656,-0.9742016520163136,-0.990139899245987,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Yes
134,0,-1.2367242199587352,-0.6784017859867437,-0.9699337215734636,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
135,0,0.4328106925625091,-1.2982520670487077,-0.4815662898136412,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,No
136,0,-0.3815965818380978,0.3402797751150897,-0.2211360129557676,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
137,0,1.2879383306831464,-1.481049737066981,-0.442058359451753,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,No
138,0,1.002895784642934,-1.5009913010689746,-0.4893531683271792,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,No
139,1,-1.2774445836787656,0.1890562480999726,-0.9746984970944952,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
140,1,1.6137012404433893,0.7740087921584478,1.829107187281513,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,No
141,0,-0.9924020376385532,0.2123214061022984,-0.7571070816340459,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Yes
142,0,1.1657772395230557,1.2060760122016398,1.628633669063289,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,No
143,0,1.2879383306831464,0.6493740171459885,1.3276586819847844,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No
144,1,1.5729808767233588,-1.3564149620545218,-0.2309743920408609,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,No
145,0,1.3286586944031769,1.1396041321949948,1.8251586001599172,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,No
146,0,-1.1960038562387048,-1.5009913010689746,-0.9787132616538832,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,No
147,0,-1.2774445836787656,-0.6351950639824246,-0.9856398334761236,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
148,0,-0.0965540357978854,-0.0086975949197961,-0.1543188599316698,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,No
149,0,-0.7073594915983407,0.1574821050968162,-0.5330964547077621,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,No
150,0,-0.9924020376385532,0.1259079620936597,-0.7567982535910162,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,No
151,0,-1.0331224013585834,1.0049985751815391,-0.7165844305593455,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Yes
152,0,1.5322605130033284,1.4420511862252297,2.493043361503797,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,No
153,0,1.2064976032430856,0.7091987091519689,1.2950993825910675,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,No
154,0,-1.0738427650786138,-1.4976677070686424,-0.9557055724481603,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,No
155,0,-0.748079855318371,0.5363718211346925,-0.4971841651325785,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No
156,0,-0.4223169455581282,0.6443886261454905,-0.2019666151419872,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No
157,0,-0.4223169455581282,-1.4827115340671475,-0.8205271261848155,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,No
158,0,-0.6666391278783103,-0.0170065799206267,-0.5540085250500681,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No
159,0,-0.9109613101984924,-1.2982520670487077,-0.8947782113875602,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,No
160,0,-0.7888002190384014,-0.291203084948037,-0.6684734332844834,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
161,0,-0.5037576729981889,0.5862257311396761,-0.303262213255773,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
162,0,-1.2367242199587352,0.1641292930974807,-0.9461319031142356,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
163,0,0.8400143297628127,0.3037202411114352,0.7405324538932071,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,No
164,0,-0.8702409464784621,-1.4677553610656522,-0.9025871490470287,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,No
165,0,1.4915401492832985,-1.491020519067978,-0.404248983326529,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,No
166,0,-1.1552834925186746,0.2040124211014678,-0.8853368969292195,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
167,0,1.6137012404433893,0.8072447321617703,1.7535766716147878,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,No
168,1,1.0436161483629645,-0.6468276429835875,0.1638843201187133,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Yes
169,0,-0.6666391278783103,-1.4744025490663168,-0.8639836436682994,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,No
170,0,0.4328106925625091,0.6477122201458225,0.5556768109939203,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,No
171,0,-1.2367242199587352,1.3174164112127704,-0.8986606210713638,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Yes
172,0,-0.748079855318371,0.5712695581381809,-0.4844119196387018,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,No
173,0,0.8400143297628127,1.0000131841810405,1.200222995943116,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,Yes
174,0,-0.0151133083578247,-1.4694171580658184,-0.7170035543320288,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,No
175,0,0.0663274190822359,-1.33148800705203,-0.6615689206081734,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,No
176,1,-0.7073594915983407,0.3220000081132624,-0.5003165638547383,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
177,1,-1.0331224013585834,0.3884718881199074,-0.7836001158968197,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
178,0,-0.7073594915983407,1.3489905542159264,-0.317865367861898,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,No
179,0,1.1657772395230557,-1.4694171580658184,-0.4534188196060648,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,No
180,0,-1.2774445836787656,-1.156999322034587,-0.9925664052983644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
181,0,-1.2774445836787656,-0.6468276429835875,-0.9857942474976384,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
182,0,-0.9924020376385532,0.6560212051466532,-0.713429972691255,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Yes
183,0,0.0256070553622056,0.3319707901142591,0.0765742205249931,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,No
184,0,-0.7888002190384014,0.4815325201292102,-0.5153388422335466,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
185,0,-1.2774445836787656,-1.328164413051698,-0.9948384973292264,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
186,0,-0.5037576729981889,-0.4307940329619915,-0.5540747024878603,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
187,0,-1.1960038562387048,-1.1420431490330922,-0.9695366569467108,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No
188,0,-0.7888002190384014,-1.4993295040688086,-0.8977782552341357,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,No
189,0,0.3106496014024181,-0.2712615209460435,0.0438384479638305,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
190,0,0.4328106925625091,0.2372483611047903,0.3942479810730394,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,No
191,0,-1.0738427650786138,0.8720548151682491,-0.7715117039267947,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Yes
192,0,1.4915401492832985,-1.4960059100684764,-0.398976847449091,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,No
193,0,1.6137012404433893,1.4935668932303794,2.580728466578339,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,No
194,0,1.0843365120829946,-1.5109620830699717,-0.479580966679878,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,No
195,0,-0.5037576729981889,1.0565142821866886,-0.1668043365284474,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,No
196,0,-0.3408762181180675,-1.3514295710540236,-0.7466289873169623,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,No
197,0,1.0843365120829946,1.5484061942358611,1.8706224999230956,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,No
198,0,1.6137012404433893,1.5783185402388515,2.542058783761817,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,No
199,0,-1.2774445836787656,-1.462769970065154,-0.9966252881496136,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,No
200,0,-0.2187151269579764,1.2343265612044645,0.1770977485312042,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,No
201,0,-0.748079855318371,0.5081212721318681,-0.5150520733364476,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No
202,0,1.5729808767233588,1.3556377422165908,2.2614002700854896,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,No
203,0,-0.7888002190384014,0.4499583771260538,-0.5496187550098584,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No
204,0,0.4735310562825394,0.1358787440946564,0.2996583633221871,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
205,0,0.0256070553622056,0.5047976781315361,0.1787301253300761,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,No
206,0,1.6137012404433893,-0.3094828519498643,0.8380118197609813,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,No
207,0,-1.2774445836787656,0.50313588113137,-0.9705293185135924,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Yes
208,0,-0.5444780367182193,1.3905354792200797,-0.1523335367979066,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Yes
209,0,1.2879383306831464,1.2526063282062914,1.929895425038893,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,No
210,0,-1.2367242199587352,-0.6235624849812617,-0.9684998770879678,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
211,0,-1.2774445836787656,-1.3132082400502028,-0.9946399650158504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
212,0,1.1657772395230557,-1.4960059100684764,-0.5098019966049404,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,No
213,0,-0.1372743995179157,-1.4876969250676455,-0.7675189985133375,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,No
214,1,-0.3815965818380978,0.7324638671542947,-0.134068563967285,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No
215,0,1.002895784642934,-0.1998042499389002,0.51076438987901,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,No
216,0,1.6137012404433893,-0.6484894399837535,0.3794462941535382,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,No
217,0,1.369379058123207,-0.2712615209460435,0.6659504815015019,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,No
218,0,1.3286586944031769,0.6460504231456565,1.3432986164496523,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,No
219,0,-0.9924020376385532,0.5064594751317021,-0.7302169827445196,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No
220,0,-1.1552834925186746,0.179085466098976,-0.8873883975007748,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
221,0,1.5729808767233588,-1.329826210051864,-0.1953709305087071,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,No
222,0,-1.2774445836787656,-1.481049737066981,-0.9968679387548512,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,No
223,0,-1.1552834925186746,-0.4889569279678058,-0.9266536772574252,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
224,0,-0.8295205827584317,-1.5093002860698053,-0.9090063605128632,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,No
225,0,-0.3408762181180675,-0.4706771609659783,-0.4372053473469985,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,No
226,0,-0.055833672077855,0.544680806135523,0.1173615813508619,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,No
227,0,-1.2774445836787656,-0.3177918369506949,-0.9814265366033595,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Yes
228,0,-0.0965540357978854,0.8354952811645946,0.1956274311129943,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,No
229,0,0.5956921474426305,0.682609957149311,0.8062687087667004,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,No
230,0,0.880734693482843,1.437065795224731,1.53572054640317,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,No
231,0,0.7178532386027215,0.9551446651765552,1.0887360724093458,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,No
232,0,-1.2774445836787656,0.6593447991469852,-0.9684557587961063,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Yes
233,0,1.6137012404433893,-1.479387940066815,-0.3144903185345005,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,No
234,0,-0.1372743995179157,-1.3165318340505352,-0.6960694248437922,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,No
235,0,-1.2367242199587352,-0.344380588953353,-0.955440862696992,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
236,0,-0.9109613101984924,-1.16863190103575,-0.8738440818993235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,No
237,0,-0.5851984004382496,0.2787932861089434,-0.4296170011468368,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
238,1,-0.8702409464784621,1.0049985751815391,-0.5115226099875352,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Yes
239,0,-0.6666391278783103,-1.4960059100684764,-0.88032947080295,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,No
240,0,1.6137012404433893,0.7258166791536301,1.7959522909476673,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,No
241,0,1.6137012404433893,1.476948923228718,2.4699915540062127,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,No
242,0,0.3513699651224484,0.3303089931140931,0.4005568968092204,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,No
243,1,1.3286586944031769,0.9850570111795456,1.6969729031566052,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No
244,1,-0.7888002190384014,-0.3310862129520241,-0.6831427653284006,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
245,1,-1.1552834925186746,0.3519123541162524,-0.8851604237617738,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
246,0,0.3513699651224484,0.0079203750818651,0.111207079636196,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,No
247,1,-0.7073594915983407,0.3203382111130964,-0.5318170242437815,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
248,0,-1.2774445836787656,-0.5388108379727895,-0.9843604030121428,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
249,0,0.3920903288424788,1.1379423351948288,0.8906228828057067,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,No
250,0,0.758573602322752,0.9551446651765552,1.0322867179726782,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,No
251,0,-1.2367242199587352,0.1873944510998066,-0.9408597672367977,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
252,1,-1.2774445836787656,-0.8163309370005319,-0.9880442803825704,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Yes
253,0,-0.0151133083578247,0.6294324531439953,0.155987145875522,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,No
254,0,-0.9109613101984924,-1.4926823160681442,-0.9206094712724128,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,No
255,0,1.4100994218432374,-0.1732154979362424,0.8047907459893432,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,No
